"83019110","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","And do you offer realtime chat? I mean messenger like chat?"
"83019249","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","107519","1","what do you have in mind exactly? We provide a live chat app that works only in real-time"
"83019333","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","I understand but like intercom"
"83019367","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","that you send a message"
"83019403","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","and get a reply when someone reads it"
"83019421","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","and feels like replying"
"83019483","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","107519","1","you mean a bot? We have Automation that can react to some actions"
"83019550","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","ok, like when no agents are online"
"83019570","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","the bot states"
"83019592","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","to leave a message"
"83019610","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","something like that?"
"83019714","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","107519","1","yes, but in this case - the chat simply switches to an offline form (when you're not available) and asks to leave a message, it's then sent via email to you"
"83019800","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","OK, thanks for the info."
"83019809","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","107519","1","the chat can also react to new visitors, returning visitors, when you don't reply in time or when someone leaves the page"
"83019880","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","One more, how fast does your app load, we have problems with Chatra at the moment"
"83019912","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","the app is very very slow"
"83020114","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","107519","1","we made the chat load as the last piece of the website, so it doesn't hit the performance of the site, but the widget itself is pretty light, so it loads in less than 2s for sure"
"83020235","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","OK, we'll give you a try, thanks for answering my questions"
"83020311","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","107519","1","always here for you :) let me know if you'll need anything more"
"83020441","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","sure have a nice evening"
"83020525","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","107519","1","thank you and you as well!"
"83020554","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","Thanks bye"
"130228502","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","Will you support the intercom type of messaging in the future?"
"130228723","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","208974","1","Hello there, this is Rafal from Tidio Chat Support."
"130228754","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","208974","1","Can you elaborate a bit more on that type?"
"130229051","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","Like when you send a chat essays, it states usually replies in two hours"
"130229150","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","Essays = message"
"130229400","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","And statusses like delivered and seen"
"130229563","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","208974","1","Oh I see"
"130229875","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","208974","1","honestly we haven't think of implementing things like this, but I like the idea and I'll let our developers know about it on our next dev meeting :)"
"130229930","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","208974","1","Perhaps we'll implement it that way in our new widget version"
"130230220","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","By the way, I'm using an iPad for your app and I've al lot of trouble getting the words in the chat box"
"130230367","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","Anyway thanks for your reply"
"130230405","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","Bye"
"130230631","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","208974","1","Oh okay, we'll look into the iPads and how the widget is shown there"
"130230639","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","208974","1","Cheers"
"130232170","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","Yes pls check it"
"130232220","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","I cannot see what I'm typing"
"130232249","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","In the box"
"130232308","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","Just visited intercom and drift"
"130232376","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","They do show the message properly"
"130232414","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","208974","1","Can you please scroll a bit? You should be able to see the text field then"
"130232469","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","Try it again"
"130232526","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","Yes it's better now"
"130232605","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","But the default position in landscape is not ideal"
"130232626","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","208974","1","Ok"
"130232661","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","U have to scroll to see it"
"130232847","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","Anyway, just noticed, it could be different for other people :)"
"130233457","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","https://s3.amazonaws.com/tidio-files/3cf5d340e8265d3ea3d377ed3e73c0a9.png"
"130233519","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","And the buttons are not responsive"
"130233576","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","208974","1","Which buttons do you mean?"
"130233739","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","Have to point six times to get the file option available"
"130233851","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","208974","1","I've just checked it on my iPad and it works seamless for me"
"130233871","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","It's like the pointing area or clicking area is off"
"130233962","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","208974","1","Perhaps it has something to do with your cache and cookies in your browser, try clearing it"
"130234003","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","208974","1","Cause none of those issues occur on my end"
"130234063","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","Perhaps it's SwiftKey interfering"
"130234085","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","208974","1","Could be, yes"
"130234124","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","Let's try a normal keyboard"
"130234559","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","cannot switch keyboards now"
"130234594","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","Will try later"
"130234814","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","208974","1","Okay don't worry"
"130235008","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","Same thing here"
"130235055","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","Im now using an iPad 2"
"130235068","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","2"
"130235105","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","was just using an iPad air 2"
"130235165","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","now with normaal keyboard"
"130235267","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","https://s3.amazonaws.com/tidio-files/3959c89cb103dd44127918dc7346b0be.png"
"130235328","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","This is THE view when opening THE chatbox"
"130235382","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","no input field to be seen"
"130235399","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","hope that this helps"
"130235858","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","Test"
"130235938","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","208974","1","Yes, thank you"
"130235982","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","208974","1","But it still works when you scroll, is that right?"
"200693974","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","nice new box!"
"200694063","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","545134","1","Hi there, this is Arek from the Tidio Support Team. Thanks! :)"
"200694111","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","We have been your customer in the past"
"200694141","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","and shifted to Intercom"
"200694239","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","is there any improvement in offline beahviour of Tidio?"
"200694366","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","as in a bot that asks some questions?"
"200694397","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","545134","1","Gotcha, thanks for checking back! I believe Tidio is working better than ever, whatever issues you might have had in the past :)"
"200694399","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","to put it bluntly?"
"200694527","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","545134","1","We have a neat video tutorial explaining the current offline mode, perhaps you'd like to take a look? https://youtu.be/5m47sJmGBf8"
"200694575","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","I'll check now"
"200695426","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","545134","1","All right!"
"200695510","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","and do you have bots?"
"200695892","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","545134","1","We're just about ready with them :) Still testing a lot and optimising, implementing necessary things. They will soon be available to some users on Shopify, later to be released more widely as well."
"200696010","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","good"
"200696057","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","we'll shift back to you"
"200696100","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","Intercom is giving us a headache"
"200696146","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","it's very veeerrrryyyyy slow to load"
"200696164","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","lately"
"200696251","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","545134","1","Oh, that's awesome! I mean about shifting, not about your headache... Sorry to hear about that."
"200696289","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","yes!"
"200696336","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","545134","1","I believe there's been many improvements this year"
"200696381","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","545134","1","Especially with the new widget"
"200696384","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","Well, I'm heading over to signup"
"200696418","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","to get things moving"
"200696433","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","visitor","N","1","Thanks!"
"200696627","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","545134","1","All right then! Perhaps you're using the same site an email? I'd be able to locate your previous account if it's there still."
"200696756","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","545134","1","Unless you want to start fresh, or with a new email, etc..."
"200706831","5760223","25829","f5ebyhtw9e7yx4d9v00zx1dt21jws0we","chat","operator","545134","1","Anyway, let us know if you need anything at all :)"
"7317132","2260579","47131","f5psr203re0d6hesaf3ef8t7vendmont","chat","visitor","0","1","sonic"
"7317145","2260579","47131","f5psr203re0d6hesaf3ef8t7vendmont","chat","visitor","0","1","supersonic"
"7317158","2260579","47131","f5psr203re0d6hesaf3ef8t7vendmont","chat","visitor","0","1","d"
"7317172","2260579","47131","f5psr203re0d6hesaf3ef8t7vendmont","chat","visitor","0","1","fgtv"
"7317239","2260579","47131","f5psr203re0d6hesaf3ef8t7vendmont","chat","visitor","0","1","drew"
"7323457","2260579","47131","f5psr203re0d6hesaf3ef8t7vendmont","chat","visitor","0","1","as"
"10575761","4536665","51149","fblgzoxwvdp4kqxepsri3v89mol5u29h","chat","visitor","0","1","hi is there any samples ?"
"10575769","4536665","51149","fblgzoxwvdp4kqxepsri3v89mol5u29h","chat","visitor","0","1","????????????"
"10575816","4536665","51149","fblgzoxwvdp4kqxepsri3v89mol5u29h","chat","operator","56449","1","!!!!!!!!!!"
"10575819","4536665","51149","fblgzoxwvdp4kqxepsri3v89mol5u29h","chat","operator","56449","1","Nope sorry we do t "
"10575820","4536665","51149","fblgzoxwvdp4kqxepsri3v89mol5u29h","chat","operator","56449","1","Don't"
"14766664","4030693","59908","ffad9ktpng43ii4t5klj4uvlfge3it79","chat","visitor","0","1","kjsdgsshsliheuhue"
"14766701","4030693","59908","ffad9ktpng43ii4t5klj4uvlfge3it79","chat","operator","66098","1","Hi, how can we help you today? "
"14766733","4030693","59908","ffad9ktpng43ii4t5klj4uvlfge3it79","chat","visitor","0","1","ty no need"
